2,2,2,1,2,2
2,2,2,2,2,2
2,2,2,2,2,2
2,2,2,2,2,2
2,2,2,2,2,2
2,2,2,2,2,2
3,3,3,2,3,2
3,3,3,2,3,2
3,3,3,3,3,2
3,3,3,3,3,2
3,3,3,3,3,2
3,3,3,3,3,2
3,3,3,3,3,2
3,3,3,3,3,2
3,3,3,3,3,2
4,4,4,3,4,2
4,4,4,3,4,2
4,4,4,4,4,2
4,4,4,4,4,2
4,4,4,4,4,2
4,4,4,4,4,2
4,4,4,4,4,2
4,4,4,4,4,2
4,4,4,4,4,2
5,5,5,4,5,2
5,5,5,4,5,2
5,5,5,5,5,2
5,5,5,5,5,2
5,5,5,5,5,2
5,5,5,5,5,2
5,5,5,5,5,2
5,5,5,5,5,2
5,5,5,5,5,2
6,6,6,5,6,2
6,6,6,5,6,2
6,6,6,6,6,2
6,6,6,6,6,2
6,6,6,6,6,2
6,6,6,6,6,2
6,6,6,6,6,2
6,6,6,6,6,2
6,6,6,6,6,2
7,7,7,6,7,4
7,7,7,6,7,4
7,7,7,7,7,4
7,7,7,7,7,4
7,7,7,7,7,4
7,7,7,7,7,4
7,7,7,7,7,4
7,7,7,7,7,4
8,8,8,7,8,4
8,8,8,7,8,4
8,8,8,8,8,4
8,8,8,8,8,4
8,8,8,8,8,4
8,8,8,8,8,4
8,8,8,8,8,4
8,8,8,8,8,4
8,8,8,8,8,4
9,9,9,8,9,4
9,9,9,8,9,4
9,9,9,9,9,4
9,9,9,9,9,4
9,9,9,9,9,4
9,9,9,9,9,4
9,9,9,9,9,4
9,9,9,9,9,4
9,9,9,9,9,4
10,10,10,9,10,4
10,10,10,9,10,4
10,10,10,10,10,4
10,10,10,10,10,4
10,10,10,10,10,4
10,10,10,10,10,4
10,10,10,10,10,4
10,10,10,10,10,4
10,10,10,10,10,4
11,11,11,10,11,4
11,11,11,10,11,4
11,11,11,11,11,4
11,11,11,11,11,4
11,11,11,11,11,4
11,11,11,11,11,4
11,11,11,11,11,4
11,11,11,11,11,4
12,12,12,11,12,4
12,12,12,11,12,4
12,12,12,12,12,4
12,12,12,12,12,4
12,12,12,12,12,4
12,12,12,12,12,4
12,12,12,12,12,4
12,12,12,12,12,4
12,12,12,12,12,4
13,13,13,12,13,4
13,13,13,12,13,4
13,13,13,13,13,4
13,13,13,13,13,4
13,13,13,13,13,4
13,13,13,13,13,4
13,13,13,13,13,4
13,13,13,13,13,4
13,13,13,13,13,4
14,14,14,13,14,4
14,14,14,13,14,4
14,14,14,14,14,4
14,14,14,14,14,4
14,14,14,14,14,4
14,14,14,14,14,4
14,14,14,14,14,4
14,14,14,14,14,4
14,14,14,14,14,4
15,15,15,14,15,4
15,15,15,14,15,4
15,15,15,15,15,4
15,15,15,15,15,4
15,15,15,15,15,4
15,15,15,15,15,4
15,15,15,15,15,4
15,15,15,15,15,4
16,16,16,15,16,4
16,16,16,15,16,4
16,16,16,16,16,4
16,16,16,16,16,4
16,16,16,16,16,4
16,16,16,16,16,4
16,16,16,16,16,4
16,16,16,16,16,4
16,16,16,16,16,4
17,17,17,16,17,3
17,17,17,16,17,3
17,17,17,17,17,3
17,17,17,17,17,3
17,17,17,17,17,3
17,17,17,17,17,3
17,17,17,17,17,3
17,17,17,17,17,3
17,17,17,17,17,3
18,18,18,17,18,3
18,18,18,17,18,3
18,18,18,18,18,3
18,18,18,18,18,3
18,18,18,18,18,3
18,18,18,18,18,3
18,18,18,18,18,3
18,18,18,18,18,3
18,18,18,18,18,3
19,19,19,18,19,3
19,19,19,18,19,3
19,19,19,19,19,3
19,19,19,19,19,3
19,19,19,19,19,3
19,19,19,19,19,3
19,19,19,19,19,3
19,19,19,19,19,3
19,19,19,19,19,3
20,20,20,19,20,3
20,20,20,19,20,3
20,20,20,20,20,3
20,20,20,20,20,3
20,20,20,20,20,3
20,20,20,20,20,3
20,20,20,20,20,3
20,20,20,20,20,3
21,21,21,20,21,3
21,21,21,20,21,3
21,21,21,21,21,3
21,21,21,21,21,3
21,21,21,21,21,3
