27,27,1,0,2
1,1,2,0,2
2,2,1,1,1
1,1,1,2,1
1,1,2,10,2
1,1,2,0,2
27,27,0,0,0
1,2,1,0,2
1,1,2,10,1
2,2,1,10,1
0,0,2,0,1
1,1,1,1,6
0,0,0,24,0
27,27,13,24,0
1,1,2,1,6
1,1,1,1,1
2,2,1,1,1
1,1,1,2,1
1,1,1,2,1
1,1,1,1,0
0,0,0,1,0
27,0,0,2,0
0,0,0,2,0
27,0,13,1,0
0,0,0,1,0
27,0,13,1,6
0,0,0,1,0
1,1,1,1,1
27,27,2,10,1
0,0,2,0,1
1,1,2,10,1
0,0,1,0,1
1,1,2,10,1
0,1,1,10,1
1,1,1,1,1
1,1,1,1,1
2,2,2,10,1
0,0,2,10,2
27,27,1,0,1
0,0,1,0,1
1,1,2,10,2
2,2,1,0,1
1,2,1,1,2
0,0,1,10,1
0,27,2,10,2
1,1,1,1,1
1,1,1,1,1
0,0,1,1,1
1,1,1,2,1
0,0,0,1,0
0,0,13,1,0
0,0,0,1,0
0,0,13,24,6
2,0,1,1,0
0,0,0,1,0
1,1,1,1,1
0,0,13,1,6
1,1,1,0,2
0,0,0,1,0
1,1,1,1,1
27,27,1,0,1
1,1,1,0,1
27,27,2,10,2
1,1,1,0,1
0,0,2,10,1
2,2,1,1,1
2,2,1,0,1
0,1,2,10,2
0,0,2,0,2
1,1,2,10,1
27,27,1,0,2
2,2,1,1,1
0,1,2,10,1
2,2,1,1,1
1,2,2,10,2
2,2,1,0,1
0,0,2,0,1
1,1,1,2,2
2,2,1,0,2
27,27,13,1,6
0,0,0,1,0
0,0,0,1,0
0,0,13,1,0
1,1,1,1,2
1,1,1,1,1
1,1,1,0,2
1,1,1,2,1
4,3,3,1,2
1,1,3,1,1
27,27,1,1,6
27,27,13,1,6
0,0,2,10,1
1,1,2,1,1
0,0,1,0,1
27,27,1,10,2
0,0,2,10,1
1,1,2,10,1
0,0,2,0,1
2,2,1,1,1
0,0,2,10,2
0,27,1,0,1
1,2,1,0,1
1,1,2,10,2
2,2,1,0,1
2,2,1,0,1
2,2,1,0,1
2,1,1,2,1
2,2,1,0,1
2,2,1,1,1
1,1,1,1,2
1,1,1,2,2
0,0,1,1,0
1,1,1,1,1
27,0,13,1,6
1,1,2,1,2
1,1,1,1,2
1,2,1,1,1
1,1,1,1,1
2,2,1,2,1
4,3,1,1,2
4,3,2,1,2
0,0,0,1,0
1,27,13,1,6
1,2,1,2,1
27,27,2,10,2
1,1,1,1,1
27,27,0,0,2
1,1,1,1,1
1,2,1,0,1
2,2,1,1,1
1,2,1,0,1
1,1,1,10,2
27,27,1,0,2
2,2,1,1,1
1,2,1,0,1
1,1,1,2,1
2,2,1,1,1
2,2,1,1,1
2,2,1,0,1
1,1,1,2,1
1,1,2,0,2
2,1,1,1,1
1,1,2,0,2
2,2,2,0,1
2,2,2,1,2
1,1,1,1,1
0,27,0,1,0
1,2,1,1,1
2,1,2,2,2
1,0,1,2,0
2,2,2,2,2
1,1,1,1,3
1,1,1,1,1
27,27,0,24,6
27,27,0,1,6
0,0,2,0,1
27,27,2,10,2
27,27,2,10,1
27,27,1,0,1
1,1,1,0,1
27,1,2,10,2
1,2,1,0,1
1,1,2,10,2
0,0,1,0,1
1,1,2,10,2
1,2,1,0,1
1,1,1,1,1
1,1,1,0,1
2,2,1,2,1
0,0,1,10,1
1,1,2,10,2
0,0,1,0,1
27,27,1,0,1
27,27,0,0,0
1,1,1,0,2
1,1,1,0,1
2,1,2,10,6
2,2,2,1,0
1,2,1,1,1
2,1,2,2,0
2,2,2,2,1
27,27,0,2,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,6
0,0,0,1,0
27,27,13,1,1
27,27,1,10,2
27,27,0,10,2
1,1,1,1,1
27,27,2,10,1
2,2,1,1,1
1,2,1,1,1
2,2,1,1,1
2,2,1,1,1
2,1,1,2,1
2,2,1,1,1
2,1,1,2,1
2,2,1,2,1
2,2,1,1,1
2,2,1,0,1
1,1,2,10,1
27,27,1,0,1
27,27,1,0,1
1,1,1,0,2
1,1,1,1,1
1,2,2,10,2
1,1,1,2,1
1,2,2,1,6
1,2,1,2,1
2,2,2,1,0
1,1,1,2,2
1,2,1,2,0
1,1,2,1,2
2,2,2,2,2
1,2,1,1,1
1,1,2,1,1
2,1,2,1,6
2,2,1,2,1
27,27,0,10,0
27,0,2,1,1
0,0,2,0,1
27,27,1,0,1
0,0,1,0,1
2,2,1,1,1
2,1,1,0,1
2,1,1,2,1
2,2,1,0,1
1,2,1,1,1
1,1,1,1,1
1,1,2,10,2
0,0,2,0,0
2,1,2,0,1
1,2,1,0,1
2,2,1,1,1
2,2,1,0,1
1,1,1,1,1
1,1,1,0,1
1,1,1,10,1
2,2,1,0,1
1,2,1,1,1
1,1,1,1,1
1,1,13,24,0
0,0,0,1,6
27,27,1,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,24,0
27,27,13,1,6
27,0,0,1,0
27,27,13,1,6
0,1,2,1,1
0,1,2,1,1
1,1,2,1,1
0,0,0,0,2
1,1,2,10,1
1,2,1,1,1
2,1,1,2,1
1,2,1,1,1
1,1,1,1,1
27,27,1,0,1
1,1,1,1,1
0,0,2,10,2
1,1,2,10,2
2,2,1,1,1
1,1,1,2,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
2,2,1,1,1
2,1,1,1,1
1,1,1,2,1
27,27,1,1,6
1,1,2,1,1
2,1,1,1,6
0,0,1,1,6
0,0,1,1,1
27,27,13,1,6
0,0,13,0,6
0,0,1,1,6
27,27,1,10,1
27,27,1,0,1
27,27,1,0,2
0,0,1,1,1
27,27,2,10,2
0,1,1,0,1
27,27,1,0,1
0,0,1,10,1
2,2,1,1,2
2,2,1,1,1
1,2,1,1,1
1,1,1,0,1
1,2,1,1,1
0,0,2,10,2
0,0,1,0,2
1,1,1,0,1
1,1,2,10,2
2,1,1,2,1
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,1,1,2,1
1,1,1,10,1
1,1,1,1,1
2,2,1,1,1
2,2,1,1,2
1,1,1,1,1
1,1,1,1,1
2,2,1,10,1
2,1,1,0,1
1,1,2,0,2
0,27,1,0,1
27,27,1,0,1
0,0,2,0,2
27,27,1,0,1
27,27,1,2,2
1,2,1,1,1
1,1,2,1,1
27,27,1,0,1
1,1,2,10,1
0,1,1,0,1
2,2,1,1,2
1,1,2,10,2
1,2,1,0,1
0,0,2,10,2
27,0,2,0,2
0,1,2,10,1
0,0,2,10,2
0,0,1,0,1
2,1,1,2,1
1,1,2,10,2
1,1,1,0,1
0,0,2,10,2
1,1,1,1,1
2,1,1,2,1
1,1,1,1,2
2,1,1,1,2
0,0,1,1,0
27,27,13,1,0
2,1,1,1,1
27,27,0,1,0
2,2,1,0,1
27,27,2,0,2
27,27,1,0,1
0,0,2,0,2
1,1,1,10,1
0,0,2,2,2
27,27,0,0,2
27,27,2,1,2
0,0,0,0,0
1,1,2,10,1
0,0,2,10,1
27,27,1,0,1
0,0,2,0,1
1,1,2,10,2
0,0,1,0,2
27,27,1,0,1
0,0,1,0,2
0,1,2,10,1
0,0,1,0,1
1,1,2,10,2
0,0,1,0,1
1,2,1,1,1
0,0,2,10,2
1,0,1,0,2
1,1,1,1,1
1,1,1,1,1
1,1,1,1,1
1,2,1,1,1
1,1,1,2,2
0,0,0,24,0
0,0,0,24,0
1,1,1,2,1
0,27,0,0,1
27,27,1,0,1
27,0,13,0,0
0,27,1,0,1
0,0,1,0,2
1,1,2,1,1
27,27,1,1,1
0,0,13,0,6
27,27,1,10,2
0,0,2,10,1
1,1,2,10,1
27,27,1,0,1
1,1,2,10,2
27,0,2,10,0
1,1,2,0,2
0,0,2,10,2
1,1,2,0,1
27,27,0,0,1
1,1,1,0,1
1,1,2,10,2
2,2,1,1,1
1,2,1,0,1
1,1,1,0,1
0,0,2,10,2
2,1,1,1,1
0,0,1,1,0
2,1,1,1,1
2,1,1,1,1
1,1,2,10,2
0,0,2,10,2
0,1,1,2,1
27,27,0,2,0
27,27,1,0,2
27,0,13,0,0
27,27,1,0,1
1,1,2,10,2
2,2,1,0,1
0,0,13,1,6
0,0,0,0,0
0,27,1,1,2
27,27,0,10,2
1,1,2,1,1
0,0,1,0,1
27,27,2,10,1
0,0,1,10,2
1,1,2,10,1
0,0,1,10,1
27,27,1,0,1
27,27,0,0,0
1,1,2,0,1
0,0,1,0,1
1,1,2,10,2
0,0,1,0,1
1,1,2,10,1
1,1,1,0,1
27,27,2,0,2
0,0,2,10,1
0,1,1,1,1
1,1,1,1,1
1,1,2,0,2
0,0,2,0,2
1,1,2,0,2
1,1,1,1,1
2,2,1,10,1
27,0,13,0,6
27,27,1,0,1
1,1,1,0,1
2,2,2,10,2
27,27,0,0,2
1,1,1,1,1
0,0,13,1,1
27,27,1,1,2
27,27,1,1,2
27,27,2,10,2
1,1,2,10,1
0,0,2,10,1
0,1,2,10,1
27,0,2,10,0
27,0,2,10,2
27,27,0,0,0
1,1,1,1,1
27,27,2,10,2
1,1,2,10,1
27,27,1,0,1
1,1,2,10,2
0,0,2,10,2
1,1,2,10,1
27,27,0,0,1
1,1,1,10,1
2,2,1,0,1
1,1,1,1,1
0,0,1,0,1
1,1,2,0,1
1,1,2,10,2
1,1,1,1,1
1,2,1,0,1
1,1,2,0,2
0,27,2,0,2
2,2,1,10,1
0,0,2,0,2
1,1,2,0,1
2,2,1,1,2
0,0,13,0,0
0,0,0,1,1
0,0,0,10,6
0,0,13,0,1
0,1,1,0,1
1,1,2,10,1
0,0,1,0,1
27,27,2,10,1
27,27,1,10,2
0,27,1,10,1
27,27,1,0,1
1,1,2,1,1
27,0,1,10,2
27,0,1,10,2
0,0,1,0,2
27,27,1,0,2
27,27,0,0,2
27,27,1,0,1
0,0,1,0,1
27,27,2,10,2
2,2,1,0,1
1,1,1,0,1
1,1,1,0,1
2,2,1,10,2
1,1,1,1,1
27,27,1,0,1
0,0,1,0,1
1,1,2,0,1
0,0,2,0,2
2,1,2,10,2
1,1,1,10,1
1,1,1,2,1
0,0,0,0,6
0,0,0,10,6
0,0,13,10,1
27,27,1,10,2
1,1,2,1,1
27,0,2,10,1
1,2,1,1,1
0,0,2,0,1
27,1,2,1,2
0,27,1,10,1
27,1,2,10,2
0,0,2,10,2
1,2,1,2,1
0,1,2,0,1
1,1,2,10,2
27,27,0,0,0
27,27,1,0,1
27,27,1,0,1
27,27,1,0,2
27,27,1,0,2
1,1,2,10,2
2,2,1,1,1
2,1,1,2,1
1,1,2,10,1
1,1,1,1,1
0,27,2,0,1
2,2,1,10,2
27,27,0,0,0
1,1,2,10,2
2,2,2,10,1
2,2,1,10,1
1,1,1,1,1
